,Timestamp,Energy Consumption (kWh),Temperature (°C),Building Occupancy,Energy Tariff ($/kWh)
8221,12/9/2023 13:00,18.14,33.97,47.0,0.16
8222,12/9/2023 14:00,7.66,20.99,94.0,0.17
8223,12/9/2023 15:00,5.78,31.6,74.0,0.16
8224,12/9/2023 16:00,6.99,17.52,115.0,0.15
8225,12/9/2023 17:00,17.49,29.69,129.0,0.26
8226,12/9/2023 18:00,16.07,23.63,105.0,0.28
8227,12/9/2023 19:00,14.82,30.07,26.0,0.25
8228,12/9/2023 20:00,22.62,29.47,32.0,0.27
8229,12/9/2023 21:00,16.92,25.96,31.0,0.28
8230,12/9/2023 22:00,18.48,33.98,56.0,0.23
8231,12/9/2023 23:00,6.98,21.94,79.0,0.1
8232,12/10/2023 0:00,21.94,19.41,93.0,0.11
8233,12/10/2023 1:00,19.43,23.04,78.0,0.2
8234,12/10/2023 2:00,20.59,23.02,79.0,0.23
8235,12/10/2023 3:00,22.51,18.38,70.0,0.11
8236,12/10/2023 4:00,12.69,27.81,139.0,0.21
8237,12/10/2023 5:00,18.9,15.07,54.0,0.15
8238,12/10/2023 6:00,14.99,25.52,24.0,0.28
8239,12/10/2023 7:00,15.35,26.9,112.0,0.22
8240,12/10/2023 8:00,21.15,30.23,150.0,0.27
8241,12/10/2023 9:00,12.91,34.8,34.0,0.21
8242,12/10/2023 10:00,22.65,17.63,148.0,0.16
8243,12/10/2023 11:00,21.45,33.16,108.0,0.17
8244,12/10/2023 12:00,16.26,35.0,81.0,0.15
8245,12/10/2023 13:00,24.43,31.9,122.0,0.19
8246,12/10/2023 14:00,10.13,26.53,123.0,0.23
8247,12/10/2023 15:00,9.71,21.66,19.0,0.25
8248,12/10/2023 16:00,18.76,29.38,80.0,0.14
8249,12/10/2023 17:00,5.95,15.99,143.0,0.29
8250,12/10/2023 18:00,7.26,22.94,77.0,0.16
8251,12/10/2023 19:00,24.79,28.47,72.0,0.23
8252,12/10/2023 20:00,7.61,27.39,99.0,0.12
8253,12/10/2023 21:00,10.59,25.45,117.0,0.12
8254,12/10/2023 22:00,16.32,26.42,96.0,0.22
8255,12/10/2023 23:00,17.27,17.14,7.0,0.23
8256,12/11/2023 0:00,11.45,18.5,13.0,0.25
8257,12/11/2023 1:00,19.76,34.53,59.0,0.18
8258,12/11/2023 2:00,23.88,19.64,87.0,0.11
8259,12/11/2023 3:00,11.94,27.17,66.0,0.11
8260,12/11/2023 4:00,9.67,30.7,29.0,0.16
8261,12/11/2023 5:00,13.01,33.91,84.0,0.27
8262,12/11/2023 6:00,16.06,21.26,76.0,0.26
8263,12/11/2023 7:00,6.35,27.61,71.0,0.23
8264,12/11/2023 8:00,8.7,22.1,39.0,0.29
8265,12/11/2023 9:00,17.04,31.5,12.0,0.25
8266,12/11/2023 10:00,10.07,16.0,113.0,0.24
8267,12/11/2023 11:00,17.67,23.27,148.0,0.12
8268,12/11/2023 12:00,13.23,18.93,90.0,0.11
8269,12/11/2023 13:00,7.25,31.12,47.0,0.16
8270,12/11/2023 14:00,8.63,31.0,24.0,0.23
8271,12/11/2023 15:00,20.56,33.43,142.0,0.3
8272,12/11/2023 16:00,17.35,18.36,138.0,0.11
8273,12/11/2023 17:00,9.1,28.11,129.0,0.26
8274,12/11/2023 18:00,15.71,22.36,101.0,0.26
8275,12/11/2023 19:00,14.69,32.12,109.0,0.21
8276,12/11/2023 20:00,5.92,33.69,150.0,0.3
8277,12/11/2023 21:00,9.39,25.51,117.0,0.19
8278,12/11/2023 22:00,21.33,28.38,25.0,0.23
8279,12/11/2023 23:00,15.16,22.09,52.0,0.15
8280,12/12/2023 0:00,24.29,31.66,45.0,0.26
8281,12/12/2023 1:00,5.54,23.82,102.0,0.23
8282,12/12/2023 2:00,10.44,26.98,13.0,0.2
8283,12/12/2023 3:00,17.08,25.74,66.0,0.18
8284,12/12/2023 4:00,19.72,32.54,88.0,0.23
8285,12/12/2023 5:00,7.2,27.07,150.0,0.21
8286,12/12/2023 6:00,13.4,19.98,117.0,0.16
8287,12/12/2023 7:00,16.05,28.68,125.0,0.21
8288,12/12/2023 8:00,5.07,32.31,77.0,0.23
8289,12/12/2023 9:00,24.09,24.59,111.0,0.25
8290,12/12/2023 10:00,9.54,27.47,149.0,0.12
8291,12/12/2023 11:00,8.47,18.73,40.0,0.17
8292,12/12/2023 12:00,18.49,32.97,22.0,0.29
8293,12/12/2023 13:00,13.47,33.36,53.0,0.25
8294,12/12/2023 14:00,21.42,17.49,82.0,0.16
8295,12/12/2023 15:00,9.8,26.26,115.0,0.22
8296,12/12/2023 16:00,23.25,25.69,21.0,0.22
8297,12/12/2023 17:00,23.04,31.97,104.0,0.15
8298,12/12/2023 18:00,17.65,17.44,26.0,0.29
8299,12/12/2023 19:00,9.65,21.65,73.0,0.12
8300,12/12/2023 20:00,8.59,28.02,107.0,0.15
8301,12/12/2023 21:00,19.67,33.19,68.0,0.18
8302,12/12/2023 22:00,6.61,32.23,140.0,0.26
8303,12/12/2023 23:00,14.58,24.92,25.0,0.2
8304,12/13/2023 0:00,15.01,20.22,17.0,0.22
8305,12/13/2023 1:00,6.49,23.99,46.0,0.19
8306,12/13/2023 2:00,8.1,15.69,94.0,0.22
8307,12/13/2023 3:00,6.37,33.08,104.0,0.27
8308,12/13/2023 4:00,16.17,30.62,49.0,0.24
8309,12/13/2023 5:00,10.02,29.08,124.0,0.18
8310,12/13/2023 6:00,20.11,22.65,141.0,0.11
8311,12/13/2023 7:00,7.84,34.43,51.0,0.15
8312,12/13/2023 8:00,9.93,30.98,111.0,0.22
8313,12/13/2023 9:00,20.05,21.43,50.0,0.24
8314,12/13/2023 10:00,17.21,28.56,70.0,0.27
8315,12/13/2023 11:00,17.43,15.02,130.0,0.18
8316,12/13/2023 12:00,11.85,30.09,149.0,0.18
8317,12/13/2023 13:00,5.35,18.72,37.0,0.27
8318,12/13/2023 14:00,13.55,30.06,110.0,0.18
8319,12/13/2023 15:00,8.02,22.65,89.0,0.26
8320,12/13/2023 16:00,24.3,27.77,55.0,0.1
8321,12/13/2023 17:00,20.2,22.45,44.0,0.28
8322,12/13/2023 18:00,20.0,34.97,9.0,0.12
8323,12/13/2023 19:00,23.86,22.75,37.0,0.23
8324,12/13/2023 20:00,22.74,30.23,49.0,0.12
8325,12/13/2023 21:00,22.57,32.48,61.0,0.29
8326,12/13/2023 22:00,6.85,25.92,42.0,0.18
8327,12/13/2023 23:00,12.79,28.96,117.0,0.13
8328,12/14/2023 0:00,7.32,30.08,16.0,0.29
8329,12/14/2023 1:00,16.83,32.84,147.0,0.27
8330,12/14/2023 2:00,15.57,26.07,65.0,0.17
8331,12/14/2023 3:00,16.29,19.15,86.0,0.19
8332,12/14/2023 4:00,24.82,30.42,39.0,0.11
8333,12/14/2023 5:00,16.93,28.28,120.0,0.25
8334,12/14/2023 6:00,24.83,24.8,31.0,0.18
8335,12/14/2023 7:00,18.76,33.47,140.0,0.28
8336,12/14/2023 8:00,11.48,19.35,20.0,0.25
8337,12/14/2023 9:00,7.46,26.87,12.0,0.19
8338,12/14/2023 10:00,23.36,28.03,17.0,0.21
8339,12/14/2023 11:00,23.4,16.06,79.0,0.23
8340,12/14/2023 12:00,19.24,16.88,20.0,0.13
8341,12/14/2023 13:00,12.48,15.4,130.0,0.12
8342,12/14/2023 14:00,21.41,18.41,28.0,0.29
8343,12/14/2023 15:00,8.13,17.93,67.0,0.2
8344,12/14/2023 16:00,12.64,15.38,37.0,0.2
8345,12/14/2023 17:00,7.79,34.55,97.0,0.15
8346,12/14/2023 18:00,6.93,33.43,75.0,0.27
8347,12/14/2023 19:00,9.94,30.29,103.0,0.13
8348,12/14/2023 20:00,18.43,19.68,137.0,0.3
8349,12/14/2023 21:00,14.5,32.15,144.0,0.26
8350,12/14/2023 22:00,6.77,34.44,79.0,0.13
8351,12/14/2023 23:00,17.93,26.09,42.0,0.16
8352,12/15/2023 0:00,8.91,31.21,75.0,0.24
8353,12/15/2023 1:00,8.23,24.53,94.0,0.24
8354,12/15/2023 2:00,12.27,21.58,145.0,0.12
8355,12/15/2023 3:00,15.97,16.54,54.0,0.17
8356,12/15/2023 4:00,11.37,21.14,73.0,0.27
8357,12/15/2023 5:00,8.64,15.35,24.0,0.1
8358,12/15/2023 6:00,21.66,32.42,5.0,0.27
8359,12/15/2023 7:00,7.22,20.35,118.0,0.12
8360,12/15/2023 8:00,16.4,17.23,80.0,0.15
8361,12/15/2023 9:00,24.26,26.69,80.0,0.19
8362,12/15/2023 10:00,24.15,30.82,49.0,0.27
8363,12/15/2023 11:00,6.08,15.83,130.0,0.24
8364,12/15/2023 12:00,7.07,25.0,20.0,0.21
8365,12/15/2023 13:00,22.84,24.25,67.0,0.2
8366,12/15/2023 14:00,8.73,25.16,75.0,0.14
8367,12/15/2023 15:00,14.83,34.86,75.0,0.26
8368,12/15/2023 16:00,5.29,20.47,117.0,0.26
8369,12/15/2023 17:00,7.03,23.21,58.0,0.28
8370,12/15/2023 18:00,13.29,16.6,73.0,0.23
8371,12/15/2023 19:00,21.88,21.97,148.0,0.22
8372,12/15/2023 20:00,20.82,24.1,91.0,0.12
8373,12/15/2023 21:00,15.91,23.24,19.0,0.24
8374,12/15/2023 22:00,13.01,21.15,86.0,0.16
8375,12/15/2023 23:00,20.29,18.94,33.0,0.23
8376,12/16/2023 0:00,13.09,33.34,35.0,0.19
8377,12/16/2023 1:00,11.85,15.42,14.0,0.23
8378,12/16/2023 2:00,19.75,30.81,134.0,0.22
8379,12/16/2023 3:00,9.99,20.56,83.0,0.19
8380,12/16/2023 4:00,19.33,27.68,42.0,0.21
8381,12/16/2023 5:00,12.46,23.41,134.0,0.25
8382,12/16/2023 6:00,5.31,21.64,137.0,0.17
8383,12/16/2023 7:00,8.97,30.46,83.0,0.27
8384,12/16/2023 8:00,6.35,24.58,29.0,0.25
8385,12/16/2023 9:00,6.61,24.69,64.0,0.3
8386,12/16/2023 10:00,24.84,15.1,119.0,0.28
8387,12/16/2023 11:00,16.77,23.18,59.0,0.17
8388,12/16/2023 12:00,12.54,26.08,74.0,0.16
8389,12/16/2023 13:00,18.25,34.07,76.0,0.19
8390,12/16/2023 14:00,22.44,15.31,70.0,0.2
8391,12/16/2023 15:00,20.89,15.09,52.0,0.28
8392,12/16/2023 16:00,17.74,16.46,128.0,0.14
8393,12/16/2023 17:00,16.36,34.84,16.0,0.29
8394,12/16/2023 18:00,7.85,16.47,41.0,0.27
8395,12/16/2023 19:00,20.52,15.9,34.0,0.3
8396,12/16/2023 20:00,18.04,24.02,26.0,0.27
8397,12/16/2023 21:00,6.41,19.75,32.0,0.16
8398,12/16/2023 22:00,15.85,23.15,60.0,0.22
8399,12/16/2023 23:00,7.2,21.25,115.0,0.23
8400,12/17/2023 0:00,11.83,34.77,58.0,0.13
8401,12/17/2023 1:00,10.21,27.85,149.0,0.11
8402,12/17/2023 2:00,10.94,26.48,79.0,0.16
8403,12/17/2023 3:00,24.64,22.02,59.0,0.12
8404,12/17/2023 4:00,11.94,24.45,31.0,0.15
8405,12/17/2023 5:00,5.54,26.52,66.0,0.2
8406,12/17/2023 6:00,16.84,26.99,53.0,0.19
8407,12/17/2023 7:00,15.12,32.4,50.0,0.12
8408,12/17/2023 8:00,10.6,32.46,74.0,0.23
8409,12/17/2023 9:00,9.5,31.32,45.0,0.26
8410,12/17/2023 10:00,17.74,30.19,85.0,0.19
8411,12/17/2023 11:00,8.48,34.51,35.0,0.3
8412,12/17/2023 12:00,10.07,18.71,110.0,0.26
8413,12/17/2023 13:00,5.86,18.08,34.0,0.26
8414,12/17/2023 14:00,20.93,23.18,37.0,0.25
8415,12/17/2023 15:00,9.71,19.1,18.0,0.28
8416,12/17/2023 16:00,9.29,34.35,46.0,0.27
8417,12/17/2023 17:00,5.1,15.59,127.0,0.21
8418,12/17/2023 18:00,20.31,15.06,18.0,0.17
8419,12/17/2023 19:00,19.93,16.32,95.0,0.26
8420,12/17/2023 20:00,22.54,29.01,24.0,0.27
8421,12/17/2023 21:00,18.16,17.05,38.0,0.28
8422,12/17/2023 22:00,13.32,28.84,110.0,0.29
8423,12/17/2023 23:00,14.69,29.19,101.0,0.16
8424,12/18/2023 0:00,12.37,24.42,10.0,0.12
8425,12/18/2023 1:00,13.13,24.29,55.0,0.24
8426,12/18/2023 2:00,5.34,26.1,93.0,0.17
8427,12/18/2023 3:00,11.96,18.35,141.0,0.2
8428,12/18/2023 4:00,13.59,16.31,36.0,0.22
8429,12/18/2023 5:00,7.59,24.07,60.0,0.26
8430,12/18/2023 6:00,10.88,31.68,86.0,0.11
8431,12/18/2023 7:00,7.88,19.8,129.0,0.15
8432,12/18/2023 8:00,16.29,16.09,143.0,0.15
8433,12/18/2023 9:00,5.45,16.57,37.0,0.11
8434,12/18/2023 10:00,9.38,33.7,111.0,0.28
8435,12/18/2023 11:00,24.45,32.43,60.0,0.2
8436,12/18/2023 12:00,12.59,22.86,114.0,0.21
8437,12/18/2023 13:00,13.63,27.02,43.0,0.27
8438,12/18/2023 14:00,13.89,24.44,118.0,0.11
8439,12/18/2023 15:00,19.48,19.32,145.0,0.17
8440,12/18/2023 16:00,18.45,26.75,6.0,0.14
8441,12/18/2023 17:00,24.49,19.4,47.0,0.28
8442,12/18/2023 18:00,17.99,24.4,103.0,0.27
8443,12/18/2023 19:00,10.37,34.73,90.0,0.26
8444,12/18/2023 20:00,12.51,28.36,43.0,0.24
8445,12/18/2023 21:00,17.81,19.51,45.0,0.11
8446,12/18/2023 22:00,8.57,24.34,96.0,0.21
8447,12/18/2023 23:00,11.96,28.71,11.0,0.13
8448,12/19/2023 0:00,14.86,30.78,53.0,0.17
8449,12/19/2023 1:00,24.0,19.11,136.0,0.29
8450,12/19/2023 2:00,18.7,26.43,86.0,0.17
8451,12/19/2023 3:00,24.51,31.64,17.0,0.19
8452,12/19/2023 4:00,22.85,31.66,89.0,0.2
8453,12/19/2023 5:00,7.73,22.25,127.0,0.21
8454,12/19/2023 6:00,5.11,24.81,61.0,0.24
8455,12/19/2023 7:00,18.81,22.55,18.0,0.29
8456,12/19/2023 8:00,16.95,33.7,102.0,0.23
8457,12/19/2023 9:00,5.32,26.93,72.0,0.27
8458,12/19/2023 10:00,13.15,18.85,9.0,0.14
8459,12/19/2023 11:00,9.88,25.65,74.0,0.13
8460,12/19/2023 12:00,5.87,24.39,142.0,0.1
8461,12/19/2023 13:00,8.16,21.08,149.0,0.21
8462,12/19/2023 14:00,17.32,15.24,80.0,0.16
8463,12/19/2023 15:00,9.74,18.49,119.0,0.22
8464,12/19/2023 16:00,16.33,30.27,142.0,0.25
8465,12/19/2023 17:00,9.66,25.46,129.0,0.3
8466,12/19/2023 18:00,10.86,18.03,75.0,0.18
8467,12/19/2023 19:00,15.91,21.83,26.0,0.2
8468,12/19/2023 20:00,16.15,18.58,102.0,0.28
8469,12/19/2023 21:00,20.33,31.59,142.0,0.14
8470,12/19/2023 22:00,14.03,20.96,145.0,0.22
8471,12/19/2023 23:00,22.78,18.12,45.0,0.23
8472,12/20/2023 0:00,14.05,23.88,111.0,0.21
8473,12/20/2023 1:00,7.21,29.02,6.0,0.15
8474,12/20/2023 2:00,23.1,32.43,129.0,0.12
8475,12/20/2023 3:00,21.33,18.97,54.0,0.24
8476,12/20/2023 4:00,5.59,23.72,39.0,0.15
8477,12/20/2023 5:00,11.69,26.85,63.0,0.27
8478,12/20/2023 6:00,17.64,21.99,87.0,0.27
8479,12/20/2023 7:00,19.71,15.39,38.0,0.24
8480,12/20/2023 8:00,23.87,24.4,26.0,0.23
8481,12/20/2023 9:00,6.3,32.7,86.0,0.15
8482,12/20/2023 10:00,9.12,30.53,38.0,0.28
8483,12/20/2023 11:00,8.86,19.65,109.0,0.24
8484,12/20/2023 12:00,16.05,22.38,62.0,0.27
8485,12/20/2023 13:00,20.25,33.29,80.0,0.11
8486,12/20/2023 14:00,18.02,19.12,48.0,0.23
8487,12/20/2023 15:00,22.52,31.09,12.0,0.21
8488,12/20/2023 16:00,24.6,33.76,121.0,0.2
8489,12/20/2023 17:00,7.56,28.61,116.0,0.3
8490,12/20/2023 18:00,18.63,17.88,107.0,0.13
8491,12/20/2023 19:00,18.8,26.56,18.0,0.28
8492,12/20/2023 20:00,12.36,18.33,50.0,0.26
8493,12/20/2023 21:00,23.41,15.94,105.0,0.26
8494,12/20/2023 22:00,9.13,31.53,48.0,0.11
8495,12/20/2023 23:00,10.84,25.94,79.0,0.2
8496,12/21/2023 0:00,22.0,29.11,20.0,0.18
8497,12/21/2023 1:00,5.61,22.89,141.0,0.24
8498,12/21/2023 2:00,13.22,32.6,7.0,0.18
8499,12/21/2023 3:00,14.32,24.83,55.0,0.28
8500,12/21/2023 4:00,11.99,16.87,67.0,0.19
8501,12/21/2023 5:00,15.61,21.52,32.0,0.15
8502,12/21/2023 6:00,11.73,24.44,87.0,0.18
8503,12/21/2023 7:00,20.08,34.37,63.0,0.2
8504,12/21/2023 8:00,21.21,19.65,146.0,0.12
8505,12/21/2023 9:00,17.04,20.17,113.0,0.25
8506,12/21/2023 10:00,7.52,28.31,111.0,0.27
8507,12/21/2023 11:00,5.15,34.82,54.0,0.21
8508,12/21/2023 12:00,20.38,28.38,56.0,0.15
8509,12/21/2023 13:00,20.95,20.92,29.0,0.23
8510,12/21/2023 14:00,6.94,17.85,148.0,0.13
8511,12/21/2023 15:00,7.29,31.44,111.0,0.14
8512,12/21/2023 16:00,17.79,34.7,98.0,0.27
8513,12/21/2023 17:00,17.09,19.87,113.0,0.18
8514,12/21/2023 18:00,14.34,27.95,87.0,0.29
8515,12/21/2023 19:00,23.23,22.3,120.0,0.13
8516,12/21/2023 20:00,12.25,30.14,61.0,0.24
8517,12/21/2023 21:00,20.64,28.24,85.0,0.1
8518,12/21/2023 22:00,24.2,34.06,124.0,0.16
8519,12/21/2023 23:00,8.04,25.22,121.0,0.15
8520,12/22/2023 0:00,18.55,30.4,12.0,0.12
8521,12/22/2023 1:00,10.1,32.99,70.0,0.24
8522,12/22/2023 2:00,20.29,21.46,118.0,0.26
8523,12/22/2023 3:00,24.18,15.1,38.0,0.13
8524,12/22/2023 4:00,19.25,26.58,6.0,0.16
8525,12/22/2023 5:00,19.86,23.26,18.0,0.26
8526,12/22/2023 6:00,22.26,16.37,8.0,0.26
8527,12/22/2023 7:00,7.04,34.09,118.0,0.19
8528,12/22/2023 8:00,7.98,24.26,19.0,0.22
8529,12/22/2023 9:00,7.47,30.32,7.0,0.29
8530,12/22/2023 10:00,21.4,20.73,5.0,0.15
8531,12/22/2023 11:00,12.01,19.68,28.0,0.18
8532,12/22/2023 12:00,14.1,16.27,95.0,0.28
8533,12/22/2023 13:00,11.39,34.56,61.0,0.18
8534,12/22/2023 14:00,19.04,17.62,102.0,0.25
8535,12/22/2023 15:00,18.61,33.29,120.0,0.27
8536,12/22/2023 16:00,7.41,34.56,37.0,0.28
8537,12/22/2023 17:00,17.19,16.69,71.0,0.28
8538,12/22/2023 18:00,10.06,15.75,85.0,0.25
8539,12/22/2023 19:00,9.54,17.21,148.0,0.15
8540,12/22/2023 20:00,22.39,26.66,52.0,0.2
8541,12/22/2023 21:00,13.33,22.8,41.0,0.15
8542,12/22/2023 22:00,5.09,15.14,144.0,0.15
8543,12/22/2023 23:00,22.51,17.8,82.0,0.16
8544,12/23/2023 0:00,5.9,24.02,58.0,0.2
8545,12/23/2023 1:00,12.49,24.04,52.0,0.24
8546,12/23/2023 2:00,22.66,17.91,112.0,0.22
8547,12/23/2023 3:00,10.08,26.16,72.0,0.22
8548,12/23/2023 4:00,21.96,34.02,91.0,0.16
8549,12/23/2023 5:00,11.73,23.25,128.0,0.13
8550,12/23/2023 6:00,13.31,26.48,144.0,0.18
8551,12/23/2023 7:00,6.41,25.5,70.0,0.29
8552,12/23/2023 8:00,20.2,19.35,65.0,0.18
8553,12/23/2023 9:00,23.14,25.74,87.0,0.16
8554,12/23/2023 10:00,11.43,22.31,64.0,0.13
8555,12/23/2023 11:00,11.98,31.62,19.0,0.2
8556,12/23/2023 12:00,17.9,22.42,42.0,0.17
8557,12/23/2023 13:00,23.7,25.83,61.0,0.18
8558,12/23/2023 14:00,24.09,21.41,135.0,0.14
8559,12/23/2023 15:00,10.96,21.62,97.0,0.25
8560,12/23/2023 16:00,19.61,29.86,71.0,0.24
8561,12/23/2023 17:00,9.88,27.73,113.0,0.24
8562,12/23/2023 18:00,7.08,32.64,144.0,0.21
8563,12/23/2023 19:00,7.4,27.79,45.0,0.26
8564,12/23/2023 20:00,12.74,28.23,141.0,0.23
8565,12/23/2023 21:00,20.9,21.7,43.0,0.2
8566,12/23/2023 22:00,22.47,25.27,120.0,0.15
8567,12/23/2023 23:00,23.37,33.58,83.0,0.3
8568,12/24/2023 0:00,15.73,22.28,140.0,0.25
8569,12/24/2023 1:00,22.61,33.77,128.0,0.26
8570,12/24/2023 2:00,11.08,24.67,118.0,0.29
8571,12/24/2023 3:00,7.89,33.13,135.0,0.13
8572,12/24/2023 4:00,19.07,15.44,18.0,0.12
8573,12/24/2023 5:00,18.56,24.28,148.0,0.27
8574,12/24/2023 6:00,5.0,15.77,119.0,0.15
8575,12/24/2023 7:00,14.36,20.77,76.0,0.18
8576,12/24/2023 8:00,17.55,17.99,22.0,0.21
8577,12/24/2023 9:00,24.38,19.44,29.0,0.19
8578,12/24/2023 10:00,18.41,15.56,121.0,0.26
8579,12/24/2023 11:00,22.52,26.34,121.0,0.28
8580,12/24/2023 12:00,22.96,17.16,108.0,0.12
8581,12/24/2023 13:00,16.6,17.16,91.0,0.17
8582,12/24/2023 14:00,15.53,19.39,12.0,0.14
8583,12/24/2023 15:00,18.18,18.03,36.0,0.14
8584,12/24/2023 16:00,11.58,17.39,21.0,0.14
8585,12/24/2023 17:00,8.67,24.39,102.0,0.21
8586,12/24/2023 18:00,10.85,22.38,109.0,0.16
8587,12/24/2023 19:00,8.71,25.53,103.0,0.26
8588,12/24/2023 20:00,5.69,33.94,108.0,0.16
8589,12/24/2023 21:00,15.93,28.33,122.0,0.26
8590,12/24/2023 22:00,19.02,15.87,67.0,0.27
8591,12/24/2023 23:00,20.49,33.21,107.0,0.23
8592,12/25/2023 0:00,21.3,20.13,67.0,0.24
8593,12/25/2023 1:00,14.17,31.32,28.0,0.17
8594,12/25/2023 2:00,17.14,34.14,125.0,0.24
8595,12/25/2023 3:00,14.93,21.3,89.0,0.14
8596,12/25/2023 4:00,10.4,30.18,96.0,0.11
8597,12/25/2023 5:00,6.73,20.67,131.0,0.28
8598,12/25/2023 6:00,8.58,25.86,19.0,0.29
8599,12/25/2023 7:00,21.13,33.8,49.0,0.26
8600,12/25/2023 8:00,5.54,32.83,54.0,0.21
8601,12/25/2023 9:00,6.98,28.57,127.0,0.23
8602,12/25/2023 10:00,22.25,28.53,57.0,0.14
8603,12/25/2023 11:00,21.72,28.03,146.0,0.19
8604,12/25/2023 12:00,6.86,33.31,11.0,0.18
8605,12/25/2023 13:00,14.33,27.71,142.0,0.12
8606,12/25/2023 14:00,11.79,29.66,43.0,0.28
8607,12/25/2023 15:00,19.06,30.33,144.0,0.17
8608,12/25/2023 16:00,23.85,19.0,54.0,0.22
8609,12/25/2023 17:00,23.75,17.02,66.0,0.21
8610,12/25/2023 18:00,18.41,23.35,36.0,0.1
8611,12/25/2023 19:00,24.58,19.19,38.0,0.15
8612,12/25/2023 20:00,18.08,31.89,36.0,0.26
8613,12/25/2023 21:00,17.89,23.08,83.0,0.25
8614,12/25/2023 22:00,13.79,26.62,24.0,0.12
8615,12/25/2023 23:00,9.0,16.26,79.0,0.26
8616,12/26/2023 0:00,12.99,18.59,48.0,0.25
8617,12/26/2023 1:00,5.04,18.82,21.0,0.23
8618,12/26/2023 2:00,5.05,27.8,119.0,0.29
8619,12/26/2023 3:00,24.16,24.18,87.0,0.11
8620,12/26/2023 4:00,23.34,16.24,32.0,0.18
8621,12/26/2023 5:00,12.86,22.9,64.0,0.2
8622,12/26/2023 6:00,8.7,15.86,57.0,0.18
8623,12/26/2023 7:00,6.11,22.7,40.0,0.12
8624,12/26/2023 8:00,16.61,32.12,108.0,0.12
8625,12/26/2023 9:00,6.58,22.72,79.0,0.21
8626,12/26/2023 10:00,18.09,33.93,75.0,0.11
8627,12/26/2023 11:00,16.34,33.82,35.0,0.15
8628,12/26/2023 12:00,12.4,33.58,32.0,0.19
8629,12/26/2023 13:00,16.69,34.31,44.0,0.17
8630,12/26/2023 14:00,6.2,30.84,92.0,0.25
8631,12/26/2023 15:00,18.26,29.46,107.0,0.3
8632,12/26/2023 16:00,20.78,23.68,140.0,0.15
8633,12/26/2023 17:00,9.37,24.85,31.0,0.22
8634,12/26/2023 18:00,10.56,32.68,19.0,0.27
8635,12/26/2023 19:00,24.86,22.67,64.0,0.15
8636,12/26/2023 20:00,20.35,31.33,131.0,0.25
8637,12/26/2023 21:00,15.89,31.75,19.0,0.14
8638,12/26/2023 22:00,13.68,31.64,101.0,0.16
8639,12/26/2023 23:00,7.33,20.02,122.0,0.27
8640,12/27/2023 0:00,23.36,27.98,16.0,0.21
8641,12/27/2023 1:00,24.31,31.48,69.0,0.27
8642,12/27/2023 2:00,15.47,21.1,97.0,0.13
8643,12/27/2023 3:00,7.67,33.57,94.0,0.27
8644,12/27/2023 4:00,22.88,31.02,53.0,0.14
8645,12/27/2023 5:00,6.75,19.49,9.0,0.1
8646,12/27/2023 6:00,12.3,19.4,117.0,0.13
8647,12/27/2023 7:00,5.44,31.35,37.0,0.25
8648,12/27/2023 8:00,9.81,27.69,103.0,0.15
8649,12/27/2023 9:00,18.03,28.4,75.0,0.28
8650,12/27/2023 10:00,5.63,15.67,98.0,0.29
8651,12/27/2023 11:00,13.4,28.64,129.0,0.12
8652,12/27/2023 12:00,13.72,32.07,37.0,0.21
8653,12/27/2023 13:00,10.31,15.43,59.0,0.21
8654,12/27/2023 14:00,6.16,22.27,45.0,0.26
8655,12/27/2023 15:00,7.33,20.77,68.0,0.29
8656,12/27/2023 16:00,13.0,20.13,125.0,0.11
8657,12/27/2023 17:00,7.83,22.17,103.0,0.27
8658,12/27/2023 18:00,16.16,24.49,11.0,0.16
8659,12/27/2023 19:00,13.37,34.61,19.0,0.23
8660,12/27/2023 20:00,11.54,31.76,128.0,0.29
8661,12/27/2023 21:00,8.29,20.05,86.0,0.3
8662,12/27/2023 22:00,14.3,27.88,7.0,0.19
8663,12/27/2023 23:00,15.05,19.92,84.0,0.21
8664,12/28/2023 0:00,8.68,22.94,25.0,0.27
8665,12/28/2023 1:00,21.41,18.02,145.0,0.28
8666,12/28/2023 2:00,24.07,28.34,117.0,0.28
8667,12/28/2023 3:00,5.92,24.42,90.0,0.27
8668,12/28/2023 4:00,17.65,29.78,82.0,0.23
8669,12/28/2023 5:00,24.92,20.74,16.0,0.17
8670,12/28/2023 6:00,23.03,17.58,32.0,0.22
8671,12/28/2023 7:00,24.61,34.05,104.0,0.29
8672,12/28/2023 8:00,10.12,32.06,86.0,0.13
8673,12/28/2023 9:00,20.07,21.4,141.0,0.24
8674,12/28/2023 10:00,19.04,19.32,14.0,0.12
8675,12/28/2023 11:00,5.61,17.47,142.0,0.17
8676,12/28/2023 12:00,12.9,24.9,148.0,0.1
8677,12/28/2023 13:00,15.3,21.1,22.0,0.24
8678,12/28/2023 14:00,5.22,27.0,58.0,0.27
8679,12/28/2023 15:00,9.69,25.89,11.0,0.22
8680,12/28/2023 16:00,20.0,26.65,27.0,0.28
8681,12/28/2023 17:00,13.61,20.02,68.0,0.27
8682,12/28/2023 18:00,20.68,32.38,102.0,0.2
8683,12/28/2023 19:00,11.1,32.28,58.0,0.21
8684,12/28/2023 20:00,24.42,18.36,11.0,0.12
8685,12/28/2023 21:00,7.06,26.9,145.0,0.3
